video_id,track,clip,frame,yaw,pitch,roll,face_found
VID_ (7),5,7,7,-51.93,-32.76,33.13,1
VID_ (7),5,8,0,-58.46,-34.69,33.58,1
VID_ (7),5,8,1,-62.01,-42.86,41.64,1
VID_ (7),5,8,2,-55.65,-34.86,31.96,1
VID_ (7),5,8,3,-51.93,-32.76,33.13,1
VID_ (7),5,8,4,-53.47,-35.64,36.59,1
VID_ (7),5,8,5,-56.09,-37.92,37.2,1
VID_ (7),5,8,6,-60.71,-42.73,43.3,1
VID_ (7),5,8,7,-59.33,-39.3,37.25,1
VID_ (7),5,9,0,-53.47,-35.64,36.59,1
VID_ (7),5,9,1,-56.09,-37.92,37.2,1
VID_ (7),5,9,2,-60.71,-42.73,43.3,1
VID_ (7),5,9,3,-59.33,-39.3,37.25,1
VID_ (7),5,9,4,-60.26,-38.82,39.04,1
VID_ (7),5,9,5,-66.98,-44.7,43.47,1
VID_ (7),5,9,6,-66.25,-39.67,37.67,1
VID_ (7),5,9,7,-61.21,-39.59,39.03,1
VID_ (7),5,10,0,-60.26,-38.82,39.04,1
VID_ (7),5,10,1,-66.98,-44.7,43.47,1
VID_ (7),5,10,2,-66.25,-39.67,37.67,1
VID_ (7),5,10,3,-61.21,-39.59,39.03,1
VID_ (7),5,10,4,-41.97,-23.27,23.58,1
VID_ (7),5,10,5,-40.39,-24.33,23.98,1
VID_ (7),5,10,6,-55.25,-31.21,30.87,1
VID_ (7),5,10,7,-62.25,-40.68,39.23,1
VID_ (7),5,11,0,-41.97,-23.27,23.58,1
VID_ (7),5,11,1,-40.39,-24.33,23.98,1
VID_ (7),5,11,2,-55.25,-31.21,30.87,1
VID_ (7),5,11,3,-62.25,-40.68,39.23,1
VID_ (7),5,11,4,-63.72,-43.77,43.29,1
VID_ (7),5,11,5,-62.91,-43.69,43.76,1
VID_ (7),5,11,6,-58.89,-40.96,38.76,1
VID_ (7),5,11,7,-56.59,-39.09,38.33,1
VID_ (7),5,12,0,-63.72,-43.77,43.29,1
VID_ (7),5,12,1,-62.91,-43.69,43.76,1
VID_ (7),5,12,2,-58.89,-40.96,38.76,1
VID_ (7),5,12,3,-56.59,-39.09,38.33,1
VID_ (7),5,12,4,-48.71,-37.04,36.62,1
VID_ (7),5,12,5,-57.87,-42.43,41.56,1
VID_ (7),5,12,6,-59.32,-42.04,40.62,1
VID_ (7),5,12,7,-54.04,-38.85,36.81,1
VID_ (7),5,13,0,-48.71,-37.04,36.62,1
VID_ (7),5,13,1,-57.87,-42.43,41.56,1
VID_ (7),5,13,2,-59.32,-42.04,40.62,1
VID_ (7),5,13,3,-54.04,-38.85,36.81,1
VID_ (7),5,13,4,-60.76,-43.29,43.14,1
VID_ (7),5,13,5,-52.65,-34.18,32.24,1
VID_ (7),5,13,6,-50.74,-42.25,40.67,1
VID_ (7),5,13,7,-51.29,-40.9,39.77,1
VID_ (7),6,0,0,78.61,-42.53,-52.93,1
VID_ (7),6,0,1,77.58,-58.92,-67.21,1
VID_ (7),6,0,2,77.49,-49.88,-59.36,1
VID_ (7),6,0,3,76.28,-67.0,-74.51,1
VID_ (7),6,0,4,78.46,-65.02,-72.39,1
VID_ (7),6,0,5,75.8,-67.72,-74.49,1
VID_ (7),6,0,6,54.92,11.11,-1.2,1
VID_ (7),6,0,7,58.72,10.44,-1.05,1
VID_ (7),6,1,0,78.46,-65.02,-72.39,1
VID_ (7),6,1,1,75.8,-67.72,-74.49,1
VID_ (7),6,1,2,54.92,11.11,-1.2,1
VID_ (7),6,1,3,58.72,10.44,-1.05,1
VID_ (7),6,1,4,76.96,-42.78,-49.87,1
VID_ (7),6,1,5,75.91,-40.04,-46.82,1
VID_ (7),6,1,6,77.66,-48.16,-52.19,1
VID_ (7),6,1,7,77.25,-53.59,-55.3,1
VID_ (7),6,2,0,76.96,-42.78,-49.87,1
VID_ (7),6,2,1,75.91,-40.04,-46.82,1
VID_ (7),6,2,2,77.66,-48.16,-52.19,1
VID_ (7),6,2,3,77.25,-53.59,-55.3,1
VID_ (7),6,2,4,73.61,-24.36,-28.93,1
VID_ (7),6,2,5,63.52,-12.06,-19.29,1
VID_ (7),6,2,6,75.44,-25.48,-32.37,1
VID_ (7),6,2,7,71.08,-24.17,-33.31,1
VID_ (7),6,3,0,73.61,-24.36,-28.93,1
VID_ (7),6,3,1,63.52,-12.06,-19.29,1
VID_ (7),6,3,2,75.44,-25.48,-32.37,1
VID_ (7),6,3,3,71.08,-24.17,-33.31,1
VID_ (7),6,3,4,68.57,-17.64,-25.71,1
VID_ (7),6,3,5,69.99,-20.16,-29.03,1
VID_ (7),6,3,6,73.01,-31.98,-37.7,1
VID_ (7),6,3,7,71.35,-28.48,-35.0,1
VID_ (7),6,4,0,68.57,-17.64,-25.71,1
VID_ (7),6,4,1,69.99,-20.16,-29.03,1
VID_ (7),6,4,2,73.01,-31.98,-37.7,1
VID_ (7),6,4,3,71.35,-28.48,-35.0,1
VID_ (7),6,4,4,74.79,-27.24,-35.08,1
VID_ (7),6,4,5,59.93,-13.4,-21.1,1
VID_ (7),6,4,6,73.22,-20.48,-28.77,1
VID_ (7),6,4,7,77.69,-33.25,-39.45,1
VID_ (7),6,5,0,74.79,-27.24,-35.08,1
VID_ (7),6,5,1,59.93,-13.4,-21.1,1
VID_ (7),6,5,2,73.22,-20.48,-28.77,1
VID_ (7),6,5,3,77.69,-33.25,-39.45,1
VID_ (7),6,5,4,75.47,-23.26,-27.53,1
VID_ (7),6,5,5,67.84,-27.36,-36.01,1
VID_ (7),6,5,6,72.97,-32.36,-37.82,1
VID_ (7),6,5,7,64.49,-16.4,-23.84,1
VID_ (7),6,6,0,75.47,-23.26,-27.53,1
VID_ (7),6,6,1,67.84,-27.36,-36.01,1
VID_ (7),6,6,2,72.97,-32.36,-37.82,1
VID_ (7),6,6,3,64.49,-16.4,-23.84,1
VID_ (7),6,6,4,72.69,-28.99,-33.91,1
VID_ (7),6,6,5,71.1,-16.09,-23.12,1
VID_ (7),6,6,6,74.22,-36.15,-41.81,1
VID_ (7),6,6,7,73.13,-30.05,-36.26,1
VID_ (7),6,7,0,72.69,-28.99,-33.91,1
VID_ (7),6,7,1,71.1,-16.09,-23.12,1
VID_ (7),6,7,2,74.22,-36.15,-41.81,1
VID_ (7),6,7,3,73.13,-30.05,-36.26,1
VID_ (7),6,7,4,68.99,-19.76,-27.66,1
VID_ (7),6,7,5,63.96,-16.09,-25.0,1
VID_ (7),6,7,6,67.03,-11.78,-18.88,1
VID_ (7),6,7,7,69.95,-15.56,-23.24,1
VID_ (7),6,8,0,68.99,-19.76,-27.66,1
VID_ (7),6,8,1,63.96,-16.09,-25.0,1
VID_ (7),6,8,2,67.03,-11.78,-18.88,1
VID_ (7),6,8,3,69.95,-15.56,-23.24,1
VID_ (7),6,8,4,71.28,-17.37,-25.63,1
VID_ (7),6,8,5,66.47,-19.84,-25.46,1
VID_ (7),6,8,6,67.35,-14.79,-21.85,1
VID_ (7),6,8,7,68.94,-15.07,-19.78,1
VID_ (7),6,9,0,71.28,-17.37,-25.63,1
VID_ (7),6,9,1,66.47,-19.84,-25.46,1
VID_ (7),6,9,2,67.35,-14.79,-21.85,1
VID_ (7),6,9,3,68.94,-15.07,-19.78,1
VID_ (7),6,9,4,76.03,-26.9,-33.76,1
VID_ (7),6,9,5,66.77,-14.54,-20.28,1
VID_ (7),6,9,6,68.07,-16.75,-24.59,1
VID_ (7),6,9,7,53.01,-12.24,-17.76,1
VID_ (7),6,10,0,76.03,-26.9,-33.76,1
VID_ (7),6,10,1,66.77,-14.54,-20.28,1
VID_ (7),6,10,2,68.07,-16.75,-24.59,1
VID_ (7),6,10,3,53.01,-12.24,-17.76,1
VID_ (7),6,10,4,63.67,-19.64,-24.31,1
VID_ (7),6,10,5,67.16,-24.3,-31.48,1
VID_ (7),6,10,6,70.6,-21.13,-29.08,1
VID_ (7),6,10,7,62.77,-9.68,-15.11,1
VID_ (7),6,11,0,63.67,-19.64,-24.31,1
VID_ (7),6,11,1,67.16,-24.3,-31.48,1
VID_ (7),6,11,2,70.6,-21.13,-29.08,1
VID_ (7),6,11,3,62.77,-9.68,-15.11,1
VID_ (7),6,11,4,66.92,-19.49,-25.79,1
VID_ (7),6,11,5,75.33,-22.52,-25.67,1
VID_ (7),6,11,6,66.44,-12.04,-17.56,1
VID_ (7),6,11,7,60.88,-13.57,-17.71,1
VID_ (7),6,12,0,66.92,-19.49,-25.79,1
VID_ (7),6,12,1,75.33,-22.52,-25.67,1
VID_ (7),6,12,2,66.44,-12.04,-17.56,1
VID_ (7),6,12,3,60.88,-13.57,-17.71,1
VID_ (7),6,12,4,58.85,-10.23,-17.22,1
VID_ (7),6,12,5,70.62,-22.32,-26.96,1
VID_ (7),6,12,6,67.08,-19.07,-23.99,1
VID_ (7),6,12,7,66.6,-13.77,-17.55,1
VID_ (7),6,13,0,58.85,-10.23,-17.22,1
VID_ (7),6,13,1,70.62,-22.32,-26.96,1
VID_ (7),6,13,2,67.08,-19.07,-23.99,1
VID_ (7),6,13,3,66.6,-13.77,-17.55,1
VID_ (7),6,13,4,72.43,-19.16,-22.44,1
VID_ (7),6,13,5,70.41,-13.44,-17.15,1
VID_ (7),6,13,6,67.26,-12.77,-16.16,1
VID_ (7),6,13,7,72.56,-31.92,-32.0,1
VID_ (7),7,0,0,,,,0
VID_ (7),7,0,1,,,,0
VID_ (7),7,0,2,,,,0
VID_ (7),7,0,3,,,,0
VID_ (7),7,0,4,,,,0
VID_ (7),7,0,5,,,,0
VID_ (7),7,0,6,,,,0
VID_ (7),7,0,7,,,,0
VID_ (7),8,0,0,78.77,-64.41,-69.45,1
VID_ (7),8,0,1,79.27,-40.94,-46.32,1
VID_ (7),8,0,2,,,,0
VID_ (7),8,0,3,,,,0
VID_ (7),8,0,4,78.6,-49.75,-52.85,1
VID_ (7),8,0,5,78.81,-50.41,-52.31,1
VID_ (7),8,0,6,,,,0
VID_ (7),8,0,7,,,,0
VID_ (7),8,1,0,78.6,-49.75,-52.85,1
VID_ (7),8,1,1,78.81,-50.41,-52.31,1
VID_ (7),8,1,2,,,,0
VID_ (7),8,1,3,,,,0
VID_ (7),8,1,4,,,,0
VID_ (7),8,1,5,77.29,-64.82,-62.19,1
VID_ (7),8,1,6,,,,0
VID_ (7),8,1,7,78.62,-61.25,-59.77,1
VID_ (7),8,2,0,,,,0
VID_ (7),8,2,1,77.29,-64.82,-62.19,1
VID_ (7),8,2,2,,,,0
VID_ (7),8,2,3,78.62,-61.25,-59.77,1
VID_ (7),8,2,4,,,,0
VID_ (7),8,2,5,,,,0
VID_ (7),8,2,6,,,,0
VID_ (7),8,2,7,,,,0
VID_ (7),8,3,0,,,,0
VID_ (7),8,3,1,,,,0
VID_ (7),8,3,2,,,,0
VID_ (7),8,3,3,,,,0
VID_ (7),8,3,4,,,,0
VID_ (7),8,3,5,,,,0
VID_ (7),8,3,6,,,,0
VID_ (7),8,3,7,71.31,-23.7,-21.43,1
VID_ (7),8,4,0,,,,0
VID_ (7),8,4,1,,,,0
VID_ (7),8,4,2,,,,0
VID_ (7),8,4,3,71.31,-23.7,-21.43,1
VID_ (7),8,4,4,70.47,-29.22,-27.39,1
VID_ (7),8,4,5,,,,0
VID_ (7),8,4,6,,,,0
VID_ (7),8,4,7,,,,0
VID_ (7),8,5,0,70.47,-29.22,-27.39,1
VID_ (7),8,5,1,,,,0
VID_ (7),8,5,2,,,,0
VID_ (7),8,5,3,,,,0
VID_ (7),8,5,4,,,,0
VID_ (7),8,5,5,,,,0
VID_ (7),8,5,6,78.11,-69.95,-66.44,1
VID_ (7),8,5,7,77.56,-54.95,-49.98,1
VID_ (7),8,6,0,,,,0
VID_ (7),8,6,1,,,,0
VID_ (7),8,6,2,78.11,-69.95,-66.44,1
VID_ (7),8,6,3,77.56,-54.95,-49.98,1
VID_ (7),8,6,4,78.69,-54.38,-50.01,1
VID_ (7),8,6,5,78.04,-70.17,-66.15,1
VID_ (7),8,6,6,78.11,-63.39,-56.6,1
VID_ (7),8,6,7,77.64,-63.12,-57.38,1
VID_ (7),8,7,0,78.69,-54.38,-50.01,1
VID_ (7),8,7,1,78.04,-70.17,-66.15,1
VID_ (7),8,7,2,78.11,-63.39,-56.6,1
VID_ (7),8,7,3,77.64,-63.12,-57.38,1
VID_ (7),8,7,4,75.09,-41.92,-34.95,1
VID_ (7),8,7,5,77.18,-73.16,-69.47,1
VID_ (7),8,7,6,,,,0
VID_ (7),8,7,7,,,,0
VID_ (7),8,8,0,75.09,-41.92,-34.95,1
VID_ (7),8,8,1,77.18,-73.16,-69.47,1
VID_ (7),8,8,2,,,,0
VID_ (7),8,8,3,,,,0
VID_ (7),8,8,4,,,,0
VID_ (7),8,8,5,,,,0
VID_ (7),8,8,6,,,,0
VID_ (7),8,8,7,,,,0
VID_ (7),8,9,0,,,,0
VID_ (7),8,9,1,,,,0
VID_ (7),8,9,2,,,,0
VID_ (7),8,9,3,,,,0
VID_ (7),8,9,4,,,,0
VID_ (7),8,9,5,,,,0
VID_ (7),8,9,6,,,,0
VID_ (7),8,9,7,,,,0
VID_ (7),8,10,0,,,,0
VID_ (7),8,10,1,,,,0
VID_ (7),8,10,2,,,,0
VID_ (7),8,10,3,,,,0
VID_ (7),8,10,4,,,,0
VID_ (7),8,10,5,,,,0
VID_ (7),8,10,6,78.98,-61.42,-57.66,1
VID_ (7),8,10,7,79.74,-69.79,-64.23,1
VID_ (7),8,11,0,,,,0
VID_ (7),8,11,1,,,,0
VID_ (7),8,11,2,78.98,-61.42,-57.66,1
VID_ (7),8,11,3,79.74,-69.79,-64.23,1
VID_ (7),8,11,4,79.8,-68.66,-63.39,1
VID_ (7),8,11,5,77.92,-78.64,-76.16,1
VID_ (7),8,11,6,78.47,-66.54,-62.99,1
VID_ (7),8,11,7,78.76,-71.99,-67.93,1
VID_ (7),9,0,0,78.75,-36.18,-41.56,1
VID_ (7),9,0,1,79.18,-47.95,-50.92,1
VID_ (7),9,0,2,75.24,-55.69,-58.49,1
VID_ (7),9,0,3,78.97,-44.23,-42.89,1
VID_ (7),9,0,4,,,,0
VID_ (7),9,0,5,76.7,-37.57,-33.42,1
VID_ (7),9,0,6,,,,0
VID_ (7),9,0,7,76.64,-71.65,-67.23,1
VID_ (7),9,1,0,,,,0
VID_ (7),9,1,1,76.7,-37.57,-33.42,1
VID_ (7),9,1,2,,,,0
VID_ (7),9,1,3,76.64,-71.65,-67.23,1
VID_ (7),9,1,4,77.75,-65.47,-62.96,1
VID_ (7),9,1,5,77.97,-70.09,-67.32,1
VID_ (7),9,1,6,76.93,-46.25,-43.29,1
VID_ (7),9,1,7,70.5,-28.51,-25.65,1
VID_ (8),1,0,0,8.89,-15.56,-23.37,1
VID_ (8),1,0,1,7.62,-15.13,-23.52,1
VID_ (8),1,0,2,6.8,-16.82,-23.37,1
VID_ (8),1,0,3,8.26,-16.73,-23.38,1
VID_ (8),1,0,4,5.92,-16.13,-23.05,1
VID_ (8),1,0,5,6.34,-15.74,-23.59,1
VID_ (8),1,0,6,5.98,-15.75,-21.59,1
VID_ (8),1,0,7,7.4,-17.1,-21.87,1
VID_ (8),1,1,0,5.92,-16.13,-23.05,1
VID_ (8),1,1,1,6.34,-15.74,-23.59,1
VID_ (8),1,1,2,5.98,-15.75,-21.59,1
VID_ (8),1,1,3,7.4,-17.1,-21.87,1
VID_ (8),1,1,4,5.14,-15.73,-21.35,1
VID_ (8),1,1,5,4.94,-15.75,-22.06,1
VID_ (8),1,1,6,5.16,-15.43,-21.72,1
VID_ (8),1,1,7,5.79,-13.65,-21.71,1
VID_ (8),1,2,0,5.14,-15.73,-21.35,1
VID_ (8),1,2,1,4.94,-15.75,-22.06,1
VID_ (8),1,2,2,5.16,-15.43,-21.72,1
VID_ (8),1,2,3,5.79,-13.65,-21.71,1
VID_ (8),1,2,4,3.47,-13.65,-20.34,1
VID_ (8),1,2,5,4.93,-14.65,-18.61,1
VID_ (8),1,2,6,6.86,-16.15,-19.69,1
VID_ (8),1,2,7,6.0,-16.7,-19.85,1
VID_ (8),1,3,0,3.47,-13.65,-20.34,1
VID_ (8),1,3,1,4.93,-14.65,-18.61,1
VID_ (8),1,3,2,6.86,-16.15,-19.69,1
VID_ (8),1,3,3,6.0,-16.7,-19.85,1
VID_ (8),1,3,4,6.07,-15.38,-19.97,1
VID_ (8),1,3,5,8.62,-17.04,-19.34,1
VID_ (8),1,3,6,8.41,-17.2,-19.57,1
VID_ (8),1,3,7,5.81,-15.09,-18.06,1
VID_ (8),1,4,0,6.07,-15.38,-19.97,1
VID_ (8),1,4,1,8.62,-17.04,-19.34,1
VID_ (8),1,4,2,8.41,-17.2,-19.57,1
VID_ (8),1,4,3,5.81,-15.09,-18.06,1
VID_ (8),1,4,4,5.19,-15.18,-17.78,1
VID_ (8),1,4,5,8.39,-15.57,-18.67,1
VID_ (8),1,4,6,7.01,-16.57,-18.06,1
VID_ (8),1,4,7,7.06,-15.26,-17.53,1
VID_ (8),1,5,0,5.19,-15.18,-17.78,1
VID_ (8),1,5,1,8.39,-15.57,-18.67,1
VID_ (8),1,5,2,7.01,-16.57,-18.06,1
VID_ (8),1,5,3,7.06,-15.26,-17.53,1
VID_ (8),1,5,4,5.72,-15.62,-16.17,1
VID_ (8),1,5,5,4.99,-15.07,-16.53,1
VID_ (8),1,5,6,3.71,-14.36,-18.02,1
VID_ (8),1,5,7,10.44,-16.72,-19.27,1
VID_ (8),1,6,0,5.72,-15.62,-16.17,1
VID_ (8),1,6,1,4.99,-15.07,-16.53,1
VID_ (8),1,6,2,3.71,-14.36,-18.02,1
VID_ (8),1,6,3,10.44,-16.72,-19.27,1
VID_ (8),1,6,4,3.83,-12.86,-18.24,1
VID_ (8),1,6,5,5.73,-13.05,-18.15,1
VID_ (8),1,6,6,6.65,-13.14,-16.64,1
VID_ (8),1,6,7,7.66,-14.89,-18.32,1
VID_ (8),1,7,0,3.83,-12.86,-18.24,1
VID_ (8),1,7,1,5.73,-13.05,-18.15,1
VID_ (8),1,7,2,6.65,-13.14,-16.64,1
VID_ (8),1,7,3,7.66,-14.89,-18.32,1
VID_ (8),1,7,4,5.27,-13.97,-17.85,1
VID_ (8),1,7,5,5.21,-13.8,-16.73,1
VID_ (8),1,7,6,7.06,-14.08,-18.84,1
VID_ (8),1,7,7,9.82,-15.38,-19.04,1
VID_ (8),1,8,0,5.27,-13.97,-17.85,1
VID_ (8),1,8,1,5.21,-13.8,-16.73,1
VID_ (8),1,8,2,7.06,-14.08,-18.84,1
VID_ (8),1,8,3,9.82,-15.38,-19.04,1
VID_ (8),1,8,4,8.27,-15.34,-19.2,1
VID_ (8),1,8,5,33.11,-19.37,-23.67,1
VID_ (8),1,8,6,38.15,-15.32,-17.76,1
VID_ (8),1,8,7,44.07,-18.44,-19.96,1
VID_ (8),1,9,0,8.27,-15.34,-19.2,1
VID_ (8),1,9,1,33.11,-19.37,-23.67,1
VID_ (8),1,9,2,38.15,-15.32,-17.76,1
VID_ (8),1,9,3,44.07,-18.44,-19.96,1
VID_ (8),1,9,4,38.29,-14.87,-17.11,1
VID_ (8),1,9,5,31.83,-13.56,-13.82,1
VID_ (8),1,9,6,13.16,-13.54,-6.81,1
VID_ (8),1,9,7,9.49,-18.36,-11.36,1
VID_ (8),1,10,0,38.29,-14.87,-17.11,1
VID_ (8),1,10,1,31.83,-13.56,-13.82,1
VID_ (8),1,10,2,13.16,-13.54,-6.81,1
VID_ (8),1,10,3,9.49,-18.36,-11.36,1
VID_ (8),1,10,4,9.39,-19.1,-13.74,1
VID_ (8),1,10,5,19.58,-12.1,-15.19,1
VID_ (8),1,10,6,18.43,-14.7,-14.64,1
VID_ (8),1,10,7,11.43,-18.8,-14.52,1
VID_ (8),1,11,0,9.39,-19.1,-13.74,1
VID_ (8),1,11,1,19.58,-12.1,-15.19,1
VID_ (8),1,11,2,18.43,-14.7,-14.64,1
VID_ (8),1,11,3,11.43,-18.8,-14.52,1
VID_ (8),1,11,4,9.15,-18.24,-15.26,1
VID_ (8),1,11,5,10.63,-20.63,-14.12,1
VID_ (8),1,11,6,4.18,-18.71,-14.11,1
VID_ (8),1,11,7,5.54,-19.4,-14.35,1
VID_ (8),1,12,0,9.15,-18.24,-15.26,1
VID_ (8),1,12,1,10.63,-20.63,-14.12,1
VID_ (8),1,12,2,4.18,-18.71,-14.11,1
VID_ (8),1,12,3,5.54,-19.4,-14.35,1
VID_ (8),1,12,4,5.06,-18.68,-14.15,1
VID_ (8),1,12,5,6.88,-18.69,-14.51,1
VID_ (8),1,12,6,7.93,-19.54,-13.71,1
VID_ (8),1,12,7,7.84,-17.36,-12.86,1
VID_ (8),1,13,0,5.06,-18.68,-14.15,1
VID_ (8),1,13,1,6.88,-18.69,-14.51,1
VID_ (8),1,13,2,7.93,-19.54,-13.71,1
VID_ (8),1,13,3,7.84,-17.36,-12.86,1
VID_ (8),1,13,4,8.79,-18.25,-15.16,1
VID_ (8),1,13,5,8.15,-19.3,-14.08,1
VID_ (8),1,13,6,6.45,-19.66,-15.8,1
VID_ (8),1,13,7,6.1,-19.05,-15.18,1
VID_ (8),2,0,0,-35.36,-4.4,-4.39,1
VID_ (8),2,0,1,-39.12,-6.3,-3.56,1
VID_ (8),2,0,2,-39.27,-6.47,-3.03,1
VID_ (8),2,0,3,-38.45,-5.86,-4.33,1
VID_ (8),2,0,4,-38.36,-7.25,-2.65,1
VID_ (8),2,0,5,-41.17,-8.02,-2.36,1
VID_ (8),2,0,6,-40.11,-8.93,-1.11,1
VID_ (8),2,0,7,-41.71,-9.68,0.35,1
VID_ (8),2,1,0,-38.36,-7.25,-2.65,1
VID_ (8),2,1,1,-41.17,-8.02,-2.36,1
VID_ (8),2,1,2,-40.11,-8.93,-1.11,1
VID_ (8),2,1,3,-41.71,-9.68,0.35,1
VID_ (8),2,1,4,-36.75,-9.05,1.16,1
VID_ (8),2,1,5,-34.62,-8.71,0.06,1
VID_ (8),2,1,6,-35.65,-9.24,0.74,1
VID_ (8),2,1,7,-33.41,-9.31,0.77,1
VID_ (8),2,2,0,-36.75,-9.05,1.16,1
VID_ (8),2,2,1,-34.62,-8.71,0.06,1
VID_ (8),2,2,2,-35.65,-9.24,0.74,1
VID_ (8),2,2,3,-33.41,-9.31,0.77,1
VID_ (8),2,2,4,-31.31,-9.29,0.97,1
VID_ (8),2,2,5,-28.38,-12.09,2.75,1
VID_ (8),2,2,6,-30.63,-11.07,1.82,1
VID_ (8),2,2,7,-31.52,-11.35,1.19,1
VID_ (8),2,3,0,-31.31,-9.29,0.97,1
VID_ (8),2,3,1,-28.38,-12.09,2.75,1
VID_ (8),2,3,2,-30.63,-11.07,1.82,1
VID_ (8),2,3,3,-31.52,-11.35,1.19,1
VID_ (8),2,3,4,-33.55,-11.36,0.31,1
VID_ (8),2,3,5,-30.66,-11.93,0.56,1
VID_ (8),2,3,6,-28.97,-13.54,2.64,1
VID_ (8),2,3,7,-30.84,-13.38,1.83,1
VID_ (8),2,4,0,-33.55,-11.36,0.31,1
VID_ (8),2,4,1,-30.66,-11.93,0.56,1
VID_ (8),2,4,2,-28.97,-13.54,2.64,1
VID_ (8),2,4,3,-30.84,-13.38,1.83,1
VID_ (8),2,4,4,-27.92,-11.45,1.19,1
VID_ (8),2,4,5,-27.89,-13.65,3.22,1
VID_ (8),2,4,6,-27.19,-12.66,2.8,1
VID_ (8),2,4,7,-29.49,-16.18,2.63,1
VID_ (8),2,5,0,-27.92,-11.45,1.19,1
VID_ (8),2,5,1,-27.89,-13.65,3.22,1
VID_ (8),2,5,2,-27.19,-12.66,2.8,1
VID_ (8),2,5,3,-29.49,-16.18,2.63,1
VID_ (8),2,5,4,-29.72,-14.72,3.27,1
VID_ (8),2,5,5,-28.88,-14.52,3.13,1
VID_ (8),2,5,6,-28.78,-16.33,3.67,1
VID_ (8),2,5,7,-26.22,-16.55,3.97,1
VID_ (8),2,6,0,-29.72,-14.72,3.27,1
VID_ (8),2,6,1,-28.88,-14.52,3.13,1
VID_ (8),2,6,2,-28.78,-16.33,3.67,1
VID_ (8),2,6,3,-26.22,-16.55,3.97,1
VID_ (8),2,6,4,-25.12,-15.02,3.85,1
VID_ (8),2,6,5,-25.82,-15.1,4.18,1
VID_ (8),2,6,6,-25.53,-14.92,4.26,1
VID_ (8),2,6,7,-30.32,-19.34,6.93,1
VID_ (8),2,7,0,-25.12,-15.02,3.85,1
VID_ (8),2,7,1,-25.82,-15.1,4.18,1
VID_ (8),2,7,2,-25.53,-14.92,4.26,1
VID_ (8),2,7,3,-30.32,-19.34,6.93,1
VID_ (8),2,7,4,-33.92,-14.75,4.35,1
VID_ (8),2,7,5,-32.63,-15.12,3.99,1
VID_ (8),2,7,6,-35.35,-15.67,4.69,1
VID_ (8),2,7,7,-37.68,-17.36,6.57,1
VID_ (8),2,8,0,-33.92,-14.75,4.35,1
VID_ (8),2,8,1,-32.63,-15.12,3.99,1
VID_ (8),2,8,2,-35.35,-15.67,4.69,1
VID_ (8),2,8,3,-37.68,-17.36,6.57,1
VID_ (8),2,8,4,-42.79,-17.17,8.05,1
VID_ (8),2,8,5,-44.39,-15.39,6.73,1
VID_ (8),2,8,6,-54.86,-21.53,11.13,1
VID_ (8),2,8,7,-74.38,-22.91,12.87,1
VID_ (8),2,9,0,-42.79,-17.17,8.05,1
VID_ (8),2,9,1,-44.39,-15.39,6.73,1
VID_ (8),2,9,2,-54.86,-21.53,11.13,1
VID_ (8),2,9,3,-74.38,-22.91,12.87,1
VID_ (8),2,9,4,-72.0,-21.68,10.53,1
VID_ (8),2,9,5,-71.92,-22.65,11.09,1
VID_ (8),2,9,6,-83.35,19.42,-33.01,1
VID_ (8),2,9,7,-82.15,35.83,-54.45,1
VID_ (8),2,10,0,-72.0,-21.68,10.53,1
VID_ (8),2,10,1,-71.92,-22.65,11.09,1
VID_ (8),2,10,2,-83.35,19.42,-33.01,1
VID_ (8),2,10,3,-82.15,35.83,-54.45,1
VID_ (8),2,10,4,-81.78,35.74,-55.15,1
VID_ (8),2,10,5,-81.27,28.79,-48.59,1
VID_ (8),2,10,6,-81.15,11.63,-31.19,1
VID_ (8),2,10,7,-82.61,12.0,-32.86,1
VID_ (8),2,11,0,-81.78,35.74,-55.15,1
VID_ (8),2,11,1,-81.27,28.79,-48.59,1
VID_ (8),2,11,2,-81.15,11.63,-31.19,1
VID_ (8),2,11,3,-82.61,12.0,-32.86,1
VID_ (8),2,11,4,-81.57,14.72,-35.31,1
VID_ (8),2,11,5,-81.43,6.3,-25.68,1
VID_ (8),2,11,6,-82.69,4.78,-24.58,1
VID_ (8),2,11,7,-82.12,10.02,-28.14,1
VID_ (8),2,12,0,-81.57,14.72,-35.31,1
VID_ (8),2,12,1,-81.43,6.3,-25.68,1
VID_ (8),2,12,2,-82.69,4.78,-24.58,1
VID_ (8),2,12,3,-82.12,10.02,-28.14,1
VID_ (8),2,12,4,-81.75,9.79,-26.36,1
VID_ (8),2,12,5,-82.6,19.0,-36.92,1
VID_ (8),2,12,6,-82.67,13.77,-31.73,1
VID_ (8),2,12,7,-81.37,12.86,-31.63,1
VID_ (8),2,13,0,-81.75,9.79,-26.36,1
VID_ (8),2,13,1,-82.6,19.0,-36.92,1
VID_ (8),2,13,2,-82.67,13.77,-31.73,1
VID_ (8),2,13,3,-81.37,12.86,-31.63,1
VID_ (8),2,13,4,-81.18,9.46,-27.46,1
VID_ (8),2,13,5,-79.88,9.96,-28.73,1
VID_ (8),2,13,6,-79.32,6.29,-24.66,1
VID_ (8),2,13,7,-80.54,22.58,-40.36,1
VID_ (8),3,0,0,-15.83,-18.77,-5.29,1
VID_ (8),3,0,1,-14.28,-24.53,-3.04,1
VID_ (8),3,0,2,-23.58,-17.72,-6.27,1
